#
# 证券账户信息
#
# 1. 客户ID (custId)
# 2. 证券帐户 (invAcctId)
# 3. 账户类型 (acctType)
#    - 1,	普通账户
#    - 2,	信用账户
#    - 3,	衍生品账户
# 4. 市场 (mktId)
#    - 1,	上海A股
#    - 2,	深圳A股
#    - 3,	上海个股期权
# 5. 报盘席位 (pbu)
# 6. 证券帐户状态 (status)
# 7. 证券账户权限限制 (acctLimit)
# 8. 股东权限 (acctRights)
# 9. 客户可买入期权的资金限额 (cashQuota)
# 10.客户用掉的限额 (cashBuyQuota)
# 11.预留字段 (reserve)
# 

#客户ID         |证券帐户     |账户类型  |市场  |报盘席位|证券帐户状态|证券账户权限限制|股东权限    |客户可买入期权的资金限额|客户用掉的限额  |预留字段
#custId        |invAcctId  |acctType |mktId |pbu   |status    |limits       |permissions |cashQuota          |cashBuyQuota |reserve
188800000000021|A188800021 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000021|0188800021 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000022|A188800022 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000022|0188800022 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000023|A188800023 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000023|0188800023 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000024|A188800024 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000024|0188800024 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000025|A188800025 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000025|0188800025 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000026|A188800026 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000026|0188800026 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000027|A188800027 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000027|0188800027 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000028|A188800028 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000028|0188800028 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000029|A188800029 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000029|0188800029 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000030|A188800030 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000030|0188800030 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000031|A188800031 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000031|0188800031 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000032|A188800032 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000032|0188800032 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000033|A188800033 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000033|0188800033 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000034|A188800034 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000034|0188800034 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000035|A188800035 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000035|0188800035 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000036|A188800036 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000036|0188800036 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000037|A188800037 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000037|0188800037 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000038|A188800038 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000038|0188800038 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000039|A188800039 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000039|0188800039 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000040|A188800040 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000040|0188800040 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000041|A188800041 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000041|0188800041 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000042|A188800042 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000042|0188800042 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000043|A188800043 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000043|0188800043 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000044|A188800044 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000044|0188800044 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000045|A188800045 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000045|0188800045 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000046|A188800046 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000046|0188800046 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000047|A188800047 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000047|0188800047 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000048|A188800048 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000048|0188800048 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000049|A188800049 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000049|0188800049 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000050|A188800050 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000050|0188800050 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000051|A188800051 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000051|0188800051 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000052|A188800052 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000052|0188800052 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000053|A188800053 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000053|0188800053 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000054|A188800054 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000054|0188800054 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000055|A188800055 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000055|0188800055 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000056|A188800056 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000056|0188800056 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000057|A188800057 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000057|0188800057 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000058|A188800058 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000058|0188800058 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000059|A188800059 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000059|0188800059 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000060|A188800060 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000060|0188800060 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000061|A188800061 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000061|0188800061 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000062|A188800062 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000062|0188800062 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000063|A188800063 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000063|0188800063 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000064|A188800064 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000064|0188800064 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000065|A188800065 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000065|0188800065 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000066|A188800066 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000066|0188800066 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000067|A188800067 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000067|0188800067 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000068|A188800068 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000068|0188800068 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000069|A188800069 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000069|0188800069 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000070|A188800070 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000070|0188800070 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000071|A188800071 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000071|0188800071 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000072|A188800072 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000072|0188800072 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000073|A188800073 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000073|0188800073 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000074|A188800074 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000074|0188800074 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000075|A188800075 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000075|0188800075 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000076|A188800076 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000076|0188800076 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000077|A188800077 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000077|0188800077 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000078|A188800078 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000078|0188800078 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000079|A188800079 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000079|0188800079 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000080|A188800080 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000080|0188800080 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000081|A188800081 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000081|0188800081 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000082|A188800082 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000082|0188800082 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000083|A188800083 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000083|0188800083 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000084|A188800084 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000084|0188800084 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000085|A188800085 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000085|0188800085 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000086|A188800086 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000086|0188800086 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000087|A188800087 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000087|0188800087 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000088|A188800088 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000088|0188800088 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000089|A188800089 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000089|0188800089 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000090|A188800090 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000090|0188800090 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000091|A188800091 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000091|0188800091 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000092|A188800092 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000092|0188800092 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000093|A188800093 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000093|0188800093 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000094|A188800094 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000094|0188800094 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000095|A188800095 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000095|0188800095 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000096|A188800096 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000096|0188800096 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000097|A188800097 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000097|0188800097 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000098|A188800098 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000098|0188800098 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000099|A188800099 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000099|0188800099 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000100|A188800100 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000100|0188800100 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000101|A188800101 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000101|0188800101 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000102|A188800102 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000102|0188800102 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000103|A188800103 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000103|0188800103 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000104|A188800104 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000104|0188800104 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000105|A188800105 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000105|0188800105 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000106|A188800106 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000106|0188800106 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000107|A188800107 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000107|0188800107 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000108|A188800108 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000108|0188800108 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000109|A188800109 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000109|0188800109 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000110|A188800110 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000110|0188800110 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000111|A188800111 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000111|0188800111 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000112|A188800112 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000112|0188800112 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000113|A188800113 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000113|0188800113 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000114|A188800114 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000114|0188800114 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000115|A188800115 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000115|0188800115 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000116|A188800116 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000116|0188800116 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000117|A188800117 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000117|0188800117 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000118|A188800118 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000118|0188800118 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000119|A188800119 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000119|0188800119 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000120|A188800120 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000120|0188800120 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000121|A188800121 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000121|0188800121 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000122|A188800122 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000122|0188800122 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000123|A188800123 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000123|0188800123 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000124|A188800124 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000124|0188800124 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000125|A188800125 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000125|0188800125 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000126|A188800126 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000126|0188800126 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000127|A188800127 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000127|0188800127 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000128|A188800128 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000128|0188800128 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000129|A188800129 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000129|0188800129 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000130|A188800130 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000130|0188800130 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000131|A188800131 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000131|0188800131 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000132|A188800132 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000132|0188800132 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000133|A188800133 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000133|0188800133 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000134|A188800134 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000134|0188800134 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000135|A188800135 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000135|0188800135 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000136|A188800136 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000136|0188800136 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000137|A188800137 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000137|0188800137 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000138|A188800138 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000138|0188800138 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000139|A188800139 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000139|0188800139 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000140|A188800140 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000140|0188800140 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000141|A188800141 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000141|0188800141 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000142|A188800142 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000142|0188800142 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000143|A188800143 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000143|0188800143 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000144|A188800144 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000144|0188800144 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000145|A188800145 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000145|0188800145 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000146|A188800146 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000146|0188800146 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000147|A188800147 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000147|0188800147 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000148|A188800148 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000148|0188800148 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000149|A188800149 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000149|0188800149 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000150|A188800150 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000150|0188800150 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000151|A188800151 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000151|0188800151 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000152|A188800152 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000152|0188800152 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000153|A188800153 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000153|0188800153 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000154|A188800154 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000154|0188800154 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000155|A188800155 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000155|0188800155 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000156|A188800156 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000156|0188800156 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000157|A188800157 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000157|0188800157 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000158|A188800158 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000158|0188800158 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000159|A188800159 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000159|0188800159 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000160|A188800160 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000160|0188800160 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000161|A188800161 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000161|0188800161 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000162|A188800162 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000162|0188800162 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000163|A188800163 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000163|0188800163 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000164|A188800164 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000164|0188800164 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000165|A188800165 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000165|0188800165 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000166|A188800166 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000166|0188800166 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000167|A188800167 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000167|0188800167 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000168|A188800168 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000168|0188800168 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000169|A188800169 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000169|0188800169 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000170|A188800170 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000170|0188800170 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000171|A188800171 |1        |1     |1     |0         |Q,R          |@             |0              |0
188800000000171|0188800171 |1        |2     |1     |0         |Q,R          |@             |0              |0
188800000000172|A188800172 |1        |1     |1     |0         |Q,R          |@             |0              |0
